show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,primary_genre,duration_minutes,seasons
s100,Movie,The Eternal Rebellion 100,Unknown,"Fatima Müller, Hana Costa, Aisha Johnson, Raj Rossi, Yuki Müller, Yuki Rossi, Carlos Costa",Unknown,27-06-2021,2020,R,142 min,Dramas,A gripping movie exploring themes of survival and identity in South Korea.,2021,June,Dramas,142,
s101,Movie,The Wild Horizon 101,Min Tanaka,"Maria Lee, David Park, Sara Silva, Maria Costa, Sara Patel",Spain,15-05-2026,2024,TV-G,79 min,"Dramas, Action & Adventure, Children & Family Movies",A gripping movie exploring themes of survival and identity in Spain.,2026,May,Dramas,79,
s102,TV Show,The Forgotten Empire 102,Unknown,"John Kumar, Yuki Silva, Aisha Tanaka, Wei Nair",United Kingdom,08-06-2025,2022,TV-MA,8 Seasons,"Anime Series, Kids' TV",A gripping tv show exploring themes of survival and identity in United Kingdom.,2025,June,Anime Series,,8
s103,Movie,The Hidden Dreams 103,Min Rossi,"Elena Kumar, Priya Silva, Min Tanaka, Hana Johnson, Sara Kumar",Unknown,07-06-2018,2017,TV-G,167 min,Children & Family Movies,A gripping movie exploring themes of survival and identity in India.,2018,June,Children & Family Movies,167,
s104,TV Show,The Wild Kingdom 104,Unknown,"Fatima Park, Sara Costa, Tom Lee, Anil Silva",South Korea,20-08-2021,2021,TV-14,8 Seasons,"TV Dramas, TV Comedies, TV Action & Adventure",A gripping tv show exploring themes of survival and identity in South Korea.,2021,August,TV Dramas,,8
s105,Movie,The Hidden Shadows 105,Fatima Nair,"John Garcia, John Silva, Sara Costa, David Patel, Sara Costa, Maria Tanaka, Tom Patel",United States,18-06-2015,2014,PG,106 min,Thrillers,A gripping movie exploring themes of survival and identity in United States.,2015,June,Thrillers,106,
s106,TV Show,The Secret Shadows 106,Unknown,"David Garcia, Tom Johnson, Yuki Johnson, David Patel, Elena Park",South Korea,05-01-2021,2021,TV-MA,6 Seasons,"Anime Series, Crime TV Shows, Reality TV",A gripping tv show exploring themes of survival and identity in South Korea.,2021,January,Anime Series,,6
s107,TV Show,The Lost Horizon 107,Unknown,"Carlos Park, Anil Johnson, Elena Garcia, Tom Garcia, Carlos Kumar",Canada,11-06-2018,2015,TV-14,2 Seasons,"Docuseries, TV Dramas, Anime Series",A gripping tv show exploring themes of survival and identity in Canada.,2018,June,Docuseries,,2
s108,TV Show,The Dark Memory 108,Unknown,"Aisha Patel, Elena Nair, Anil Park, Maria Patel",Italy,01-04-2016,2015,PG-13,8 Seasons,"Crime TV Shows, TV Action & Adventure",A gripping tv show exploring themes of survival and identity in Italy.,2016,April,Crime TV Shows,,8
s109,Movie,The Golden Empire 109,David Patel,"Fatima Johnson, Elena Tanaka, Carlos Khan, Yuki Tanaka, Yuki Costa",Australia,17-08-2021,2021,TV-14,118 min,"Action & Adventure, Children & Family Movies",A gripping movie exploring themes of survival and identity in Australia.,2021,August,Action & Adventure,118,
s110,Movie,The Hidden Dreams 110,Fatima Khan,"Tom Silva, Sara Costa, Maria Khan",United States,23-04-2013,2011,R,160 min,"Romantic Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in United States.,2013,April,Romantic Movies,160,
s111,Movie,The Last Rebellion 111,Fatima Patel,"Maria Smith, Carlos Tanaka, Anil Müller, Carlos Müller, Carlos Kumar",Spain,03-12-2026,2024,PG-13,114 min,"Horror Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in Spain.,2026,December,Horror Movies,114,
s112,TV Show,The Wild Empire 112,Unknown,"Elena Rossi, Hana Costa, Yuki Lee, Yuki Müller, Anil Costa, Priya Müller",Mexico,23-06-2021,2017,TV-MA,8 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",A gripping tv show exploring themes of survival and identity in Mexico.,2021,June,Crime TV Shows,,8
s113,TV Show,The Secret Dreams Chronicles 113,Unknown,"Elena Garcia, Yuki Kumar, Raj Khan, John Lee, Yuki Rossi, Elena Garcia",France,28-12-2017,2017,PG-13,1 Seasons,"Crime TV Shows, TV Dramas",A gripping tv show exploring themes of survival and identity in France.,2017,December,Crime TV Shows,,1
s114,Movie,The Endless Memory 114,Wei Kumar,"Yuki Johnson, Hana Garcia, Tom Nair, Aisha Patel, David Smith",United States,26-04-2014,2009,TV-PG,84 min,"Action & Adventure, Children & Family Movies",A gripping movie exploring themes of survival and identity in United States.,2014,April,Action & Adventure,84,
s115,TV Show,The Lost Kingdom Chronicles 115,Unknown,"Tom Tanaka, Min Costa, Fatima Lee, Yuki Johnson, Raj Khan",Canada,06-02-2026,2024,TV-G,3 Seasons,"Kids' TV, TV Dramas",A gripping tv show exploring themes of survival and identity in Canada.,2026,February,Kids' TV,,3
s116,Movie,The Silent Promise 116,Yuki Park,"Yuki Lee, Carlos Tanaka, Maria Rossi",Germany,22-01-2023,2021,PG-13,85 min,"Horror Movies, Action & Adventure",A gripping movie exploring themes of survival and identity in Germany.,2023,January,Horror Movies,85,
s117,Movie,The Wild Storm 117,Hana Costa,"Priya Patel, Min Patel, Sara Smith, John Kumar",South Korea,20-12-2018,2016,R,117 min,"Independent Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in South Korea.,2018,December,Independent Movies,117,
s118,TV Show,The Silent Storm 118,Unknown,"Hana Park, Elena Smith, Min Costa",France,19-04-2023,2022,TV-Y,3 Seasons,"Reality TV, Anime Series",A gripping tv show exploring themes of survival and identity in France.,2023,April,Reality TV,,3
s119,Movie,The Last Shadows 119,Yuki Park,"Tom Khan, Raj Park, Hana Johnson",United Kingdom,15-07-2025,2023,TV-PG,142 min,Independent Movies,A gripping movie exploring themes of survival and identity in United Kingdom.,2025,July,Independent Movies,142,
s120,TV Show,The Lost Memory Chronicles 120,Unknown,"Yuki Silva, Wei Costa, Maria Costa",Germany,12-07-2020,2020,TV-14,2 Season,Anime Series,A gripping tv show exploring themes of survival and identity in Germany.,2020,July,Anime Series,,2
s121,Movie,The Hidden Dreams 121,Unknown,"Maria Müller, Sara Smith, Wei Patel, Tom Patel, Maria Park, Carlos Nair, Raj Costa",United Kingdom,12-07-2026,2025,TV-14,118 min,"Thrillers, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in United Kingdom.,2026,July,Thrillers,118,
s122,Movie,The Broken Horizon 122,Carlos Rossi,"Maria Khan, Hana Park, John Kumar, Aisha Johnson, Raj Tanaka",Canada,22-08-2023,2019,TV-14,162 min,"Thrillers, Independent Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Canada.,2023,August,Thrillers,162,
s123,Movie,The Golden Legacy 123,Anil Silva,"Carlos Patel, Hana Costa, Anil Garcia, Yuki Tanaka, David Johnson, David Tanaka",India,20-02-2023,2022,TV-MA,74 min,"Sci-Fi & Fantasy, Dramas",A gripping movie exploring themes of survival and identity in India.,2023,February,Sci-Fi & Fantasy,74,
s124,Movie,The Silent Dreams 124,Unknown,"Wei Müller, Aisha Patel, Elena Kumar, Sara Müller, Tom Costa, David Park, Aisha Silva",Brazil,17-11-2020,2020,TV-PG,98 min,"Horror Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Brazil.,2020,November,Horror Movies,98,
s125,Movie,The Dark Horizon 125,Maria Costa,"Anil Patel, Aisha Silva, Maria Silva, Carlos Khan, Hana Lee, Priya Rossi",Australia,06-07-2024,2019,TV-MA,166 min,"Children & Family Movies, Documentaries, Independent Movies",A gripping movie exploring themes of survival and identity in Australia.,2024,July,Children & Family Movies,166,
s126,Movie,The Dark Dreams 126,Anil Nair,"Hana Costa, Hana Rossi, Hana Nair",United States,24-09-2025,2020,TV-Y,176 min,Dramas,A gripping movie exploring themes of survival and identity in United States.,2025,September,Dramas,176,
s127,Movie,The Golden City 127,Hana Silva,"David Costa, Yuki Silva, Min Patel, Sara Khan",India,07-01-2023,2018,PG-13,94 min,"Comedies, Children & Family Movies, Documentaries",A gripping movie exploring themes of survival and identity in India.,2023,January,Comedies,94,
s128,Movie,The Forgotten Journey 128,David Tanaka,"David Silva, Anil Johnson, Carlos Park, Maria Kumar, Fatima Patel",United States,16-09-2024,2024,TV-14,129 min,Children & Family Movies,A gripping movie exploring themes of survival and identity in United States.,2024,September,Children & Family Movies,129,
s129,TV Show,The Secret Promise Chronicles 129,Unknown,"Tom Johnson, Carlos Rossi, David Khan, Elena Park",Spain,14-12-2019,2016,TV-14,5 Seasons,Romantic TV Shows,A gripping tv show exploring themes of survival and identity in Spain.,2019,December,Romantic TV Shows,,5
s130,Movie,The Lost Legacy 130,Elena Garcia,"Anil Patel, Anil Nair, Priya Nair, Anil Costa, Raj Silva, Maria Nair, Carlos Smith",India,24-03-2025,2020,TV-MA,171 min,"Action & Adventure, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in India.,2025,March,Action & Adventure,171,
s131,Movie,The Silent Horizon 131,Elena Müller,"Raj Kumar, Aisha Kumar, Raj Patel, Fatima Patel, Yuki Kumar, Aisha Costa",South Korea,07-01-2024,2024,TV-14,134 min,"Romantic Movies, Dramas",A gripping movie exploring themes of survival and identity in South Korea.,2024,January,Romantic Movies,134,
s132,Movie,The Broken Dreams 132,Fatima Nair,"Fatima Costa, Tom Smith, Sara Silva, Min Johnson, Carlos Park",United States,17-02-2018,2017,TV-MA,89 min,Documentaries,A gripping movie exploring themes of survival and identity in United States.,2018,February,Documentaries,89,
s133,Movie,The Dark Journey 133,Unknown,"Tom Patel, Elena Kumar, Raj Park, Wei Smith, Elena Nair, Aisha Müller",Mexico,27-11-2017,2013,TV-Y,178 min,Dramas,A gripping movie exploring themes of survival and identity in Mexico.,2017,November,Dramas,178,
s134,Movie,The Dark Shadows 134,Unknown,"Priya Müller, Fatima Patel, Anil Garcia",Japan,17-02-2023,2023,TV-MA,75 min,Documentaries,A gripping movie exploring themes of survival and identity in Japan.,2023,February,Documentaries,75,
s135,Movie,The Last City 135,Carlos Johnson,"David Silva, Maria Costa, Priya Patel, Sara Kumar, John Silva, Carlos Nair",France,19-04-2023,2023,TV-PG,88 min,"Thrillers, Comedies, Horror Movies",A gripping movie exploring themes of survival and identity in France.,2023,April,Thrillers,88,
s136,Movie,The Forgotten Dreams 136,Unknown,"Sara Patel, Tom Silva, Wei Müller, Tom Smith",India,25-10-2024,2024,TV-MA,148 min,"Thrillers, Romantic Movies, Dramas",A gripping movie exploring themes of survival and identity in India.,2024,October,Thrillers,148,
s137,Movie,The Silent Rebellion 137,Maria Park,"David Lee, John Smith, Raj Khan, Min Lee, Fatima Smith, Maria Smith",India,23-04-2026,2025,TV-MA,79 min,Horror Movies,A gripping movie exploring themes of survival and identity in India.,2026,April,Horror Movies,79,
s138,Movie,The Wild Legacy 138,Unknown,"Priya Johnson, David Nair, Tom Kumar, Yuki Silva, Tom Costa, Priya Park, Carlos Johnson",United States,18-08-2018,2015,TV-Y,141 min,"Thrillers, Comedies, Dramas",A gripping movie exploring themes of survival and identity in United States.,2018,August,Thrillers,141,
s139,Movie,The Last City 139,Elena Garcia,"Wei Silva, Fatima Silva, Yuki Rossi",Canada,13-11-2020,2019,NR,91 min,Horror Movies,A gripping movie exploring themes of survival and identity in Canada.,2020,November,Horror Movies,91,
s140,TV Show,The Eternal Journey Chronicles 140,Unknown,"Raj Silva, David Nair, Tom Costa, David Rossi, David Silva",Canada,08-05-2026,2024,TV-G,8 Seasons,"TV Comedies, Crime TV Shows",A gripping tv show exploring themes of survival and identity in Canada.,2026,May,TV Comedies,,8
s141,Movie,The Broken Journey 141,Tom Lee,"Elena Johnson, Carlos Lee, Tom Khan, Tom Lee, John Johnson",South Korea,10-03-2023,2023,TV-PG,111 min,"Documentaries, Children & Family Movies, Romantic Movies",A gripping movie exploring themes of survival and identity in South Korea.,2023,March,Documentaries,111,
s142,Movie,The Golden Memory 142,Yuki Nair,"Aisha Müller, Elena Garcia, Yuki Tanaka",United States,06-09-2025,2023,TV-G,157 min,"Dramas, Children & Family Movies, Documentaries",A gripping movie exploring themes of survival and identity in United States.,2025,September,Dramas,157,
s143,TV Show,The Silent Memory Chronicles 143,Unknown,"Elena Johnson, Tom Patel, Aisha Patel, Anil Costa, Sara Park, Priya Smith, Carlos Müller",United States,23-03-2023,2023,R,7 Seasons,Anime Series,A gripping tv show exploring themes of survival and identity in United States.,2023,March,Anime Series,,7
s144,Movie,The Secret Memory 144,Unknown,"Fatima Tanaka, Carlos Rossi, Sara Silva",France,02-10-2016,2015,TV-14,142 min,"Thrillers, Romantic Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in France.,2016,October,Thrillers,142,
s145,Movie,The Broken Storm 145,Elena Smith,"Aisha Smith, John Nair, Maria Lee, Yuki Lee, Min Costa",India,23-10-2021,2020,TV-MA,134 min,Romantic Movies,A gripping movie exploring themes of survival and identity in India.,2021,October,Romantic Movies,134,
s146,TV Show,The Silent Empire 146,Unknown,"Yuki Kumar, John Kumar, David Müller",India,12-08-2023,2023,TV-MA,8 Seasons,"Anime Series, Romantic TV Shows",A gripping tv show exploring themes of survival and identity in India.,2023,August,Anime Series,,8
s147,Movie,The Broken Kingdom 147,Carlos Costa,"Wei Garcia, Aisha Silva, Raj Park, Hana Rossi, Aisha Silva, Raj Park",United States,17-04-2022,2020,TV-14,92 min,"Action & Adventure, Romantic Movies, Thrillers",A gripping movie exploring themes of survival and identity in United States.,2022,April,Action & Adventure,92,
s148,Movie,The Endless Journey 148,Unknown,"Wei Lee, David Tanaka, Min Smith, Fatima Müller, Elena Patel, David Johnson, Tom Johnson",Nigeria,25-05-2024,2024,TV-MA,160 min,Sci-Fi & Fantasy,A gripping movie exploring themes of survival and identity in Nigeria.,2024,May,Sci-Fi & Fantasy,160,
s149,TV Show,The Endless Rebellion 149,Unknown,"David Smith, Carlos Khan, John Garcia, Sara Park",Nigeria,12-02-2017,2016,TV-Y7,6 Seasons,"Crime TV Shows, Docuseries, TV Comedies",A gripping tv show exploring themes of survival and identity in Nigeria.,2017,February,Crime TV Shows,,6
s150,TV Show,The Broken Rebellion 150,Unknown,"Wei Patel, Wei Rossi, Yuki Garcia, Wei Lee, Min Johnson, Anil Nair, Sara Kumar",United States,05-10-2026,2023,PG-13,7 Seasons,Anime Series,A gripping tv show exploring themes of survival and identity in United States.,2026,October,Anime Series,,7
s151,TV Show,The Forgotten Empire Chronicles 151,Unknown,"Wei Smith, Raj Costa, Carlos Khan, Anil Khan, Carlos Patel, Yuki Garcia",Australia,17-09-2017,2016,R,8 Seasons,"Anime Series, TV Action & Adventure, TV Mysteries",A gripping tv show exploring themes of survival and identity in Australia.,2017,September,Anime Series,,8
s152,Movie,The Golden City 152,Unknown,"Sara Patel, Anil Costa, Min Patel, Hana Silva, John Park, Carlos Khan, Anil Rossi",India,18-08-2026,2024,R,135 min,Sci-Fi & Fantasy,A gripping movie exploring themes of survival and identity in India.,2026,August,Sci-Fi & Fantasy,135,
s153,Movie,The Wild Legacy 153,Sara Nair,"Aisha Garcia, Maria Costa, Hana Nair, Hana Costa, Anil Johnson, Sara Patel, Fatima Johnson",South Korea,15-02-2026,2024,TV-PG,180 min,Documentaries,A gripping movie exploring themes of survival and identity in South Korea.,2026,February,Documentaries,180,
s154,Movie,The Eternal Rebellion 154,John Garcia,"Anil Khan, Maria Park, Maria Tanaka, Maria Park, David Nair, Carlos Costa",Canada,23-06-2021,2019,TV-PG,107 min,"Sci-Fi & Fantasy, Horror Movies",A gripping movie exploring themes of survival and identity in Canada.,2021,June,Sci-Fi & Fantasy,107,
s155,Movie,The Last Storm 155,Priya Silva,"Fatima Park, Sara Rossi, Elena Lee, Raj Nair, Priya Park, Min Müller, Sara Nair",United States,05-08-2023,2021,TV-Y7,143 min,"Horror Movies, Thrillers, Independent Movies",A gripping movie exploring themes of survival and identity in United States.,2023,August,Horror Movies,143,
s156,Movie,The Silent Promise 156,Yuki Lee,"Maria Johnson, Elena Costa, David Müller, Anil Kumar, John Müller, Min Kumar, John Nair",India,07-07-2015,2015,TV-PG,124 min,Children & Family Movies,A gripping movie exploring themes of survival and identity in India.,2015,July,Children & Family Movies,124,
s157,TV Show,The Lost Kingdom 157,Unknown,"Priya Müller, Sara Khan, Priya Lee, Wei Kumar, Tom Müller",Germany,01-08-2015,2015,R,7 Seasons,"Crime TV Shows, Docuseries, TV Mysteries",A gripping tv show exploring themes of survival and identity in Germany.,2015,August,Crime TV Shows,,7
s158,TV Show,The Silent Promise 158,Unknown,"Priya Garcia, Carlos Patel, Min Kumar, Raj Park, David Nair, John Nair",United States,21-07-2016,2016,PG-13,2 Seasons,Kids' TV,A gripping tv show exploring themes of survival and identity in United States.,2016,July,Kids' TV,,2
s159,TV Show,The Secret City Chronicles 159,Unknown,"Yuki Garcia, Tom Costa, Maria Müller, Maria Smith, Raj Johnson",India,08-02-2024,2023,TV-14,7 Seasons,"TV Comedies, TV Mysteries, Romantic TV Shows",A gripping tv show exploring themes of survival and identity in India.,2024,February,TV Comedies,,7
s160,Movie,The Golden Memory 160,Unknown,"John Johnson, Tom Lee, Aisha Lee, Maria Tanaka",United Kingdom,07-12-2022,2021,PG-13,150 min,"Action & Adventure, Thrillers, Children & Family Movies",A gripping movie exploring themes of survival and identity in United Kingdom.,2022,December,Action & Adventure,150,
